StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,InformedConsent,Instruct2_1,Instruct8_1,cards_con_cause_1,cards_con_conf_1,cards_dis_cause_1,cards_dis_conf_1,casino_con_cause_1,casino_con_conf_1,casino_dis_cause_1,casino_dis_conf_1,chores_con_cause_1,chores_con_conf_1,chores_dis_cause_1,chores_dis_conf_1,ducks_con_cause_1,ducks_con_conf_1,ducks_dis_cause_1,ducks_dis_conf_1,fruit_con_cause_1,fruit_con_conf_1,fruit_dis_cause_1,fruit_dis_conf_1,wheels_con_cause_1,wheels_con_conf_1,wheels_dis_cause_1,wheels_dis_conf_1,Age,Sex,AttnCheck,PROLIFIC_PID,STUDY_ID,SESSION_ID,cards_probC,cards_probA,casino_probC,casino_probA,chores_probC,chores_probA,ducks_probC,ducks_probA,fruit_probC,fruit_probA,wheels_probC,wheels_probA
3/25/21 15:42,3/25/21 15:51,IP Address,,100,527,TRUE,3/25/21 15:51,R_2bZwHQCyrOEGb44,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,0.937,0.994,0.97,0.986,,,0.952,0.952,,,,,0.969,0.999,23,Female,Yes.,5cb183d0bde8cf00179e42d5,605b6ee6691599ae7a55f84e,605d03d081635ff8c9032c54,8,10,7,5,1,6,4,3,10,1,1,5
3/25/21 15:46,3/25/21 15:52,IP Address,,100,314,TRUE,3/25/21 15:52,R_3EbaGOganpo419h,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.917,0.914,,,,,0.645,0.714,0.804,0.803,,,,,0.931,0.955,0.717,0.877,,,,,0.689,0.779,24,Male,Yes.,5e26f9275b32379235cbbe94,605b6ee6691599ae7a55f84e,605d04cd0042134541dc274c,1,7,4,4,3,5,1,6,4,4,5,4
3/25/21 15:37,3/25/21 15:53,IP Address,,100,1002,TRUE,3/25/21 15:53,R_2urfrOZ1vXhfXBQ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.937,0.892,0.898,0.956,,,0.259,0.776,,,,,0.887,0.965,1,0.979,,,29,Female,Yes.,60471b4bc4ccd81a8d0778da,605b6ee6691599ae7a55f84e,605d02740f8c3b6b38f75790,10,5,2,2,3,5,9,8,1,6,1,9
3/25/21 15:49,3/25/21 15:53,IP Address,,100,239,TRUE,3/25/21 15:53,R_1162xE2WpsaZDiK,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.945,0.97,1,1,,,0.785,0.999,,,,,0.49,1,,,0.939,0.972,44,Male,Yes.,6047f20cfb17c20bf9caec5f,605b6ee6691599ae7a55f84e,605d05735ce8aa11cf057bd3,8,3,3,7,5,9,6,9,8,4,2,8
3/25/21 15:51,3/25/21 15:55,IP Address,,100,238,TRUE,3/25/21 15:55,R_2zv8RVCOAlpI7aj,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.873,1,1,,,0.611,0,,,0.896,0.368,,,1,0.972,,,,,1,1,21,Female,"No, I was distracted.",6052b71fe93985597ef25488,605b6ee6691599ae7a55f84e,605d05cee75f1ac009274b8c,7,9,10,4,6,6,4,5,4,8,2,2
3/25/21 15:54,3/25/21 15:58,IP Address,,100,261,TRUE,3/25/21 15:58,R_yDVwESJC90qGYkp,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.565,0.748,1,1,,,,,0.752,0.929,0.739,0.89,,,,,1,1,1,1,,,40,Female,Yes.,5bb9ed46ecdd5e0001603021,605b6ee6691599ae7a55f84e,605d067f6912a81afa9fdddb,7,7,6,8,1,8,8,1,4,8,3,6
3/25/21 15:52,3/25/21 16:00,IP Address,,100,456,TRUE,3/25/21 16:00,R_1exxS0H63P3Z4Yk,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0.882,,,0.882,0.969,,,,,0.863,0.977,,,0.851,0.961,,,0.993,0.851,0.907,0.999,,,34,Female,Yes.,6051126beac60d3e1fbfc802,605b6ee6691599ae7a55f84e,605d062cdbf78c9b87de984e,10,6,5,8,5,4,6,7,8,7,1,9
3/25/21 15:54,3/25/21 16:01,IP Address,,100,376,TRUE,3/25/21 16:01,R_1eIZpz2diitiygC,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.574,0.788,0.996,1,,,,,0.594,0.822,,,0.849,1,,,0.047,0.695,0.583,0.815,,,32,Female,Yes.,5e6bb8725e0e11000930aaef,605b6ee6691599ae7a55f84e,605d069ff3828f3ea2bcbbb1,2,6,9,5,8,6,1,7,6,10,3,6
3/25/21 15:52,3/25/21 16:01,IP Address,,100,522,TRUE,3/25/21 16:01,R_27QLiXBe5ZDhR5c,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.734,0.631,1,1,,,0.399,0.693,,,0.575,1,,,,,0.475,0.931,,,0.425,1,46,Male,Yes.,5f6a7dfe48fb9714d8ee317a,605b6ee6691599ae7a55f84e,605d060d3e4cb6bcd5d032db,1,3,9,3,9,1,3,6,1,2,7,7
3/25/21 15:50,3/25/21 16:03,IP Address,,100,759,TRUE,3/25/21 16:03,R_pyHxAlr7IAbrykV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.5,0.5,,,,,1,1,,,1,1,,,1,1,1,1,,,67,Male,Yes.,605a3a597d31f16e45e14b1b,605b6ee6691599ae7a55f84e,605d05b1d58e1fe2e1373da2,6,6,8,1,8,3,5,4,9,6,4,9
3/25/21 15:53,3/25/21 16:04,IP Address,,100,695,TRUE,3/25/21 16:04,R_1P7BEIP995yeNpK,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,,,1,1,1,1,,,,,1,1,38,Male,Yes.,605c90b09a32607e3b4aacf1,605b6ee6691599ae7a55f84e,605d06346a7adc0dc33f2bcd,10,8,2,1,5,4,8,9,2,5,9,3
3/25/21 15:57,3/25/21 16:04,IP Address,,100,448,TRUE,3/25/21 16:04,R_3GvRAzJ98LsFKkE,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.629,0.626,,,,,0.1,0.79,,,1,0.939,,,0.5,0.719,0.5,0.787,,,,,0.5,0.874,22,Female,Yes.,5f00bbd203e3291e95806b56,605b6ee6691599ae7a55f84e,605d0744bb950ec312743378,2,4,2,10,10,2,2,1,4,4,5,6
3/25/21 15:53,3/25/21 16:05,IP Address,,100,734,TRUE,3/25/21 16:05,R_2BrH0u0chwGqEgD,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.82,0.717,1,1,,,0.759,0.742,,,1,0.996,,,,,1,1,,,1,1,19,Male,Yes.,5fb5b40a8b30401623408375,605b6ee6691599ae7a55f84e,605d064fe29dc3ce2f16ea34,2,10,2,6,5,1,4,9,1,4,3,8
3/25/21 16:02,3/25/21 16:06,IP Address,,100,211,TRUE,3/25/21 16:06,R_3PLgBNMakcqb9Ez,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.759,0.679,,,1,1,,,,,0.832,0.39,0.313,0.708,,,,,0.693,0.696,,,0.762,0.623,22,Female,Yes.,605ca5e45cd0edf7cb173048,605b6ee6691599ae7a55f84e,605d087a11ee75d90584c87f,4,7,6,10,4,4,8,5,9,2,6,9
3/25/21 16:01,3/25/21 16:06,IP Address,,100,343,TRUE,3/25/21 16:06,R_2taHOmw6pLRY8sV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.49,0.482,,,,,0.413,0.496,0.449,0.59,,,0.714,0.476,,,,,0.452,0.732,0.599,0.439,,,53,Female,Yes.,5dd35813794e103649612ffd,605b6ee6691599ae7a55f84e,605d08185e93079b090905e5,7,5,5,2,6,2,1,10,7,2,3,8
3/25/21 16:04,3/25/21 16:06,IP Address,,100,159,TRUE,3/25/21 16:06,R_wKMMQBZssWi3v0J,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.583,0.154,,,0.589,0.693,0.615,0.463,,,,,0.763,0.694,1,1,,,,,0.649,0.476,21,Female,"No, I had trouble paying attention.",5e7daa886c123242e86c8138,605b6ee6691599ae7a55f84e,605d08d4d994dcc854a4a02d,2,8,6,3,10,1,8,5,3,6,3,5
3/25/21 16:01,3/25/21 16:07,IP Address,,100,381,TRUE,3/25/21 16:07,R_De1ToAnzpwgb5gl,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.51,0.51,,,,,0.51,0.51,0.52,0.51,,,0.511,0.51,,,,,0.514,0.51,,,0.539,0.531,59,Female,Yes.,5ed284d996972008d7cd7b1b,605b6ee6691599ae7a55f84e,605d08249136d8d50fb44fb8,5,6,8,2,2,1,8,5,8,8,8,5
3/25/21 16:02,3/25/21 16:08,IP Address,,100,318,TRUE,3/25/21 16:08,R_3qkb3S6MAfh4JQW,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,,,1,1,1,1,,,1,1,,,48,Female,Yes.,5e87206614560f0118569c49,605b6ee6691599ae7a55f84e,605d087fd4315a89f7e9e705,5,7,7,8,7,8,6,10,2,2,5,1
3/25/21 16:01,3/25/21 16:08,IP Address,,100,437,TRUE,3/25/21 16:08,R_3xTfHlOOA287ot3,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.51,1,0.51,1,,,0.51,0.51,,,,,1,1,,,1,1,41,Female,Yes.,5fc502cb4583150009dc8a66,605b6ee6691599ae7a55f84e,605d0804e6c5841a8e755351,8,6,4,8,7,3,7,8,8,8,3,3
3/25/21 16:04,3/25/21 16:09,IP Address,,100,321,TRUE,3/25/21 16:09,R_3CKv6Q0XfqMmLKj,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,0,1,,,0,1,,,,,1,1,,,1,1,32,Other,Yes.,5f1b58352aae7411f37a1b99,605b6ee6691599ae7a55f84e,605d08d11215e2e5625db957,8,4,5,9,10,4,10,9,3,9,6,7
3/25/21 16:00,3/25/21 16:10,IP Address,,100,600,TRUE,3/25/21 16:10,R_33a9h3Vbsaz7wum,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.937,0.315,,,1,1,1,0.994,,,1,1,,,,,0.765,0.5,1,1,,,39,Female,Yes.,5fe3bc333cc53c0d3734c501,605b6ee6691599ae7a55f84e,605d07efba713f368dc09521,8,4,5,8,5,2,4,1,7,2,1,6
3/25/21 16:05,3/25/21 16:11,IP Address,,100,368,TRUE,3/25/21 16:11,R_3fcJ1rEjDB56rSR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.646,0.294,,,1,0.6,,,,,1,0.486,,,0.496,0.261,,,0.587,0.101,,,1,1,20,Male,Yes.,605a40394a1f23d3e40737a3,605b6ee6691599ae7a55f84e,605d092ec3db56ecf64540b8,8,9,6,8,5,6,3,1,7,7,3,10
3/25/21 16:07,3/25/21 16:12,IP Address,,100,264,TRUE,3/25/21 16:12,R_2Ug8mEP0YPBoR2e,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.93,0.248,,,0.769,0.814,,,0.792,0.665,1,0.9,,,,,0.79,0.804,1,0.882,,,21,Female,Yes.,6057ad5148a5426678860207,605b6ee6691599ae7a55f84e,605d09aa54cceeada6975816,2,7,5,10,2,3,5,4,4,3,1,7
3/25/21 16:03,3/25/21 16:12,IP Address,,100,543,TRUE,3/25/21 16:12,R_oYa5em51lhIS0nL,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.607,1,,,,,1,1,0.954,1,,,0.645,1,,,,,1,1,,,1,1,29,Female,Yes.,605b691623234956ff0c6e5d,605b6ee6691599ae7a55f84e,605d08aa3b4240e76f572800,1,3,9,9,9,1,1,8,1,3,5,9
3/25/21 16:06,3/25/21 16:13,IP Address,,100,432,TRUE,3/25/21 16:13,R_6PEEXN2tq6wsALv,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,,,1,1,1,1,,,1,1,,,,,1,1,29,Male,Yes.,5e2c9026f4a3052be159c494,605b6ee6691599ae7a55f84e,605d095dba713f368dc09530,9,4,1,7,2,1,3,4,8,3,1,6
3/25/21 16:04,3/25/21 16:13,IP Address,,100,534,TRUE,3/25/21 16:13,R_12rMTTikjFp9WXx,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.662,1,,,,,1,1,,,1,0.907,0.576,1,,,,,1,1,0.815,0.985,,,30,Male,Yes.,5d6b596f76cca6000166d81d,605b6ee6691599ae7a55f84e,605d09006947809fb2216897,3,5,6,5,6,9,2,6,10,5,7,1
3/25/21 16:03,3/25/21 16:14,IP Address,,100,649,TRUE,3/25/21 16:14,R_2dJWJCpRVMUiOkJ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.697,0.754,,,,,0.845,0.823,0.687,0.845,,,,,0.503,0.503,,,0.693,0.368,,,0.796,0.717,31,Female,Yes.,6034337312bc012489106875,605b6ee6691599ae7a55f84e,605d08ab35165248a7e52811,4,8,7,4,1,9,9,3,5,8,6,2
3/25/21 16:09,3/25/21 16:15,IP Address,,100,373,TRUE,3/25/21 16:15,R_0NW655IQzoMCxdT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.593,0.241,,,1,1,,,1,0.765,,,,,0.373,0.618,1,0.906,,,,,1,0.746,35,Female,Yes.,5cb6f807db5e3100124d3578,605b6ee6691599ae7a55f84e,605d0a032497e3dae60eb653,2,5,7,6,6,1,6,10,4,10,4,7
3/25/21 16:11,3/25/21 16:16,IP Address,,100,290,TRUE,3/25/21 16:16,R_1CmfkkSuJfsxTMY,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.554,0.67,,,,,0.32,0.755,,,0.842,0.752,0.738,0.683,,,,,0.938,1,0.73,0.715,,,33,Female,Yes.,56c3cf0511e0940006d43f99,605b6ee6691599ae7a55f84e,605d0a94b972b80585622353,2,8,7,9,3,4,3,4,2,2,8,3
3/25/21 16:12,3/25/21 16:16,IP Address,,100,240,TRUE,3/25/21 16:16,R_vPirFDswCzpyazL,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0,1,,,0.825,0.935,,,0.648,0.607,,,1,1,,,0.985,0.899,,,1,1,36,Male,Yes.,5dfab99508267580dcdafe05,605b6ee6691599ae7a55f84e,605d0ac939d60f5c64308512,9,10,9,5,4,6,8,8,9,5,8,6
3/25/21 16:10,3/25/21 16:17,IP Address,,100,390,TRUE,3/25/21 16:17,R_supF9Sie3c6wwX7,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.079,0.787,0.528,0.923,,,0.986,0.992,,,0.163,0.754,,,,,0.701,1,,,1,1,32,Female,Yes.,6015b00e728ff80d142947d7,605b6ee6691599ae7a55f84e,605d0a4fee0801453caf635b,10,10,6,5,9,3,7,3,2,3,10,5
3/25/21 16:11,3/25/21 16:17,IP Address,,100,371,TRUE,3/25/21 16:17,R_3ssJRIHg06hIUIm,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.184,0.678,,,,,0.009,0.954,1,0.955,,,0.06,0.993,,,0,0.792,,,,,0.75,0.712,24,Male,Yes.,5e23b46fde3c906690fbd4f8,605b6ee6691599ae7a55f84e,605d0a766a2b44a351209b50,6,2,10,5,7,10,10,7,10,7,9,9
3/25/21 16:14,3/25/21 16:18,IP Address,,100,207,TRUE,3/25/21 16:18,R_28MutKIZiBxbGom,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.686,0.252,0.77,0.828,,,0.811,0.717,,,0.7,0.923,,,0.732,0.296,,,,,0.252,0.892,37,Male,Yes.,605243d9e8c02f81186f770a,605b6ee6691599ae7a55f84e,605d0b512b648e8e9e1be7b4,7,10,6,7,7,2,8,6,6,5,5,7
3/25/21 16:17,3/25/21 16:20,IP Address,,100,173,TRUE,3/25/21 16:20,R_1Cg6WoomKqrYe43,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.732,0.482,,,0.808,0.308,0.649,0.42,,,0.763,0.334,,,,,0.746,0.483,0.711,0.458,,,40,Female,Yes.,5c6844065c15a3000144722c,605b6ee6691599ae7a55f84e,605d0be5b8a561697ab64253,2,2,2,7,4,8,4,5,6,2,4,8
3/25/21 16:16,3/25/21 16:20,IP Address,,100,260,TRUE,3/25/21 16:20,R_2riwoJFy2JahQ9A,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.834,0.592,0.655,0.21,,,0.268,0.001,,,,,1,0.682,,,0.817,0.582,,,0.693,0.201,50,Female,Yes.,5966aae6d9e2860001b26dc7,605b6ee6691599ae7a55f84e,605d0bb6e5d6de251535e7d3,10,8,9,1,8,6,2,10,3,7,3,7
3/25/21 16:20,3/25/21 16:22,IP Address,,100,137,TRUE,3/25/21 16:22,R_1q3N1RmudVgiPUd,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.819,1,,,,,0.91,1,0.819,1,,,0.801,1,,,,,0.845,1,0.788,1,,,25,Other,Yes.,5dcf23be568ca507af677b63,605b6ee6691599ae7a55f84e,605d0caf568842cc9a1777bf,2,1,1,7,4,5,4,3,6,9,9,2
3/25/21 16:15,3/25/21 16:23,IP Address,,100,438,TRUE,3/25/21 16:23,R_32ISLz4Rmq8uVHO,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,,,0.749,1,,,1,1,,,1,1,32,Male,Yes.,5f73b573bd10e212e7fe8a35,605b6ee6691599ae7a55f84e,605d0b97e2ac8d6138a41626,6,6,1,6,2,3,8,1,7,3,6,4
3/25/21 16:18,3/25/21 16:23,IP Address,,100,319,TRUE,3/25/21 16:23,R_3r1c0nRu1sqsLx1,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,0.989,1,1,,,,,1,1,,,0.82,1,1,1,,,34,Female,Yes.,5e90031ac75edb305da74300,605b6ee6691599ae7a55f84e,605d0b2396c51a14e2510deb,5,3,6,6,8,2,1,3,6,6,10,2
3/25/21 16:14,3/25/21 16:23,IP Address,,100,543,TRUE,3/25/21 16:23,R_8kqhCrcXAzghItz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.713,1,,,0.627,1,0.862,1,,,0.948,1,,,1,1,,,,,1,1,23,Male,Yes.,5b71c1f8e1727c0001e5fe48,605b6ee6691599ae7a55f84e,605d0b47de0133568f5e0543,5,5,4,5,8,1,5,9,8,10,9,10
3/25/21 16:21,3/25/21 16:26,IP Address,,100,291,TRUE,3/25/21 16:26,R_1eLa9HteeHVq86O,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.59,1,0.51,1,,,0.651,1,,,,,0.254,1,,,0.7,1,0.866,1,,,40,Female,Yes.,5efd10d849464815ac8ac455,605b6ee6691599ae7a55f84e,605d0cfed22a593ecb03117d,8,7,4,6,4,7,9,5,7,9,10,10
3/25/21 16:18,3/25/21 16:28,IP Address,,100,604,TRUE,3/25/21 16:28,R_2fptbHw1he0Sk0E,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.514,1,,,0.792,1,,,0.7,1,0.696,1,,,,,0.899,1,,,0.549,1,29,Male,Yes.,5b47b4257356580001f34fc3,605b6ee6691599ae7a55f84e,605d0c3e966a4bf096cf75ab,4,4,1,3,6,7,5,8,7,5,2,7
3/25/21 16:23,3/25/21 16:29,IP Address,,100,370,TRUE,3/25/21 16:29,R_3HHnPDsJvV8Ja2K,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.321,0.173,,,0.368,0.19,0.417,0.187,,,,,0.352,0.177,,,0.39,0.163,,,0.397,0.238,27,Male,Yes.,5e4b545c940c970632fdb1e5,605b6ee6691599ae7a55f84e,605d0d5fdbf78c9b87de988c,9,6,3,9,7,4,6,8,8,1,8,8
3/25/21 16:25,3/25/21 16:30,IP Address,,100,299,TRUE,3/25/21 16:30,R_2XoIuefRGtDLpwG,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,1,1,1,1,,,1,1,,,,,1,1,62,Female,Yes.,5c8198fcf29fd90001a2b9c9,605b6ee6691599ae7a55f84e,605d0dbbdca99e6373c5a7b9,9,9,1,7,4,1,6,2,6,10,5,1
3/25/21 16:23,3/25/21 16:30,IP Address,,100,407,TRUE,3/25/21 16:30,R_RWVdsFNnopgMjCh,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,1,1,1,1,,,1,1,,,1,1,,,51,Male,Yes.,5c917c0cd2c7770001064e77,605b6ee6691599ae7a55f84e,605d0d2afb91ac69725a5d1e,2,7,4,3,3,1,5,9,9,5,9,4
3/25/21 16:29,3/25/21 16:30,IP Address,,100,65,TRUE,3/25/21 16:30,R_6sVyaWTjH5NgJHz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.639,0.625,,,,,0.682,0.604,,,0.668,0.662,0.163,0.327,,,,,0.227,0.718,0.672,0.872,,,31,Male,Yes.,5ef42d64b563d01e9c7d406d,605b6ee6691599ae7a55f84e,605d0ead6715403d508bd368,9,10,1,8,8,7,5,9,1,8,1,1
3/25/21 16:24,3/25/21 16:30,IP Address,,100,364,TRUE,3/25/21 16:30,R_2ty5KgWSdFfgEw1,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,0.311,0.51,1,0.503,,,1,1,,,,,0.494,1,,,0.503,0.499,24,Male,Yes.,5c672e424f67dc0001542d23,605b6ee6691599ae7a55f84e,605d0d93b47b110069968da2,7,4,6,2,3,6,1,7,1,1,3,8
3/25/21 16:11,3/25/21 16:30,IP Address,,100,1177,TRUE,3/25/21 16:30,R_XL0qsGkIF1DLexz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.739,1,,,1,1,,,,,0.644,0.82,,,0.642,0.838,,,0.628,1,1,1,,,21,Male,Yes.,5efc877628ca7903813f9bb8,605b6ee6691599ae7a55f84e,605d0a5b7646d7123bea4caf,9,4,10,3,5,8,3,3,7,5,2,5
3/25/21 16:26,3/25/21 16:32,IP Address,,100,387,TRUE,3/25/21 16:32,R_1o4PRZby8Fvn9El,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0,1,,,1,0.825,0.5,0.5,,,0.625,0.611,,,,,1,0.763,,,0.737,0.775,25,Male,Yes.,6042f8fc661140286f958375,605b6ee6691599ae7a55f84e,605d0e0d8a813548c56d8ad6,4,10,10,6,7,5,2,8,7,7,8,7
3/25/21 16:26,3/25/21 16:33,IP Address,,100,425,TRUE,3/25/21 16:33,R_27KCW6aImUyR3au,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.508,1,,,0.515,1,,,0.492,1,,,,,1,1,0.501,1,,,0.511,1,,,55,Female,Yes.,5d20189bb34728001a230962,605b6ee6691599ae7a55f84e,605d0deb11fa9fa17aa33ae4,3,2,9,2,1,7,6,2,1,7,7,2
3/25/21 16:29,3/25/21 16:33,IP Address,,100,240,TRUE,3/25/21 16:33,R_qzl4vjns8W1m45b,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.434,0.999,,,0.524,0.966,,,0.523,1,,,0.935,1,,,0.483,1,,,0.618,0.93,,,41,Female,Yes.,5e4c21f770e1ed0849f9a7d0,605b6ee6691599ae7a55f84e,605d0ed3fecdfb4b2719dc84,4,5,5,7,4,2,9,10,4,1,5,2
3/25/21 16:29,3/25/21 16:34,IP Address,,100,320,TRUE,3/25/21 16:34,R_bsHhedU8l9wtbBn,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,1,1,1,,,,,1,1,,,1,1,25,Female,Yes.,54af2a48fdf99b09c01b3801,605b6ee6691599ae7a55f84e,605d0ecd629322ac6c5907dd,10,3,5,2,4,5,4,3,5,4,4,3
3/25/21 16:29,3/25/21 16:35,IP Address,,100,328,TRUE,3/25/21 16:35,R_eJXyp1La1lowJrj,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.972,0.973,,,1,1,,,0.924,0.946,,,1,1,,,1,1,,,,,0.897,0.745,24,Female,Yes.,5ed9eee6b9f9f65a82359f6e,605b6ee6691599ae7a55f84e,605d0ed99425ffc2bc5ec587,8,4,1,4,5,1,8,1,3,8,1,8
3/25/21 16:27,3/25/21 16:35,IP Address,,100,494,TRUE,3/25/21 16:35,R_1P0JDgbiJbC87MZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.782,1,0.746,1,,,0.751,1,,,,,0.734,1,0.775,1,,,,,0.062,0.9,38,Male,Yes.,5ee3a34e16ad19048aef74f6,605b6ee6691599ae7a55f84e,605d0cb51a96390b25849912,5,2,6,7,10,7,7,6,4,3,10,10
3/25/21 16:34,3/25/21 16:37,IP Address,,100,156,TRUE,3/25/21 16:37,R_20OsLHlUbXY2XoR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.552,0.57,,,0.501,0.559,,,1,0.683,,,0.51,0.582,,,0.568,0.37,,,0.542,0.601,,,36,Female,Yes.,5d4a36e8a61675000169036f,605b6ee6691599ae7a55f84e,605d0ff02e521c06f0c11ba2,10,5,1,10,2,2,10,9,4,5,3,10
3/25/21 16:35,3/25/21 16:37,IP Address,,100,125,TRUE,3/25/21 16:37,R_5jVF6UGBiDjfBgB,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.617,0.306,0.799,0.384,,,,,0.699,0.692,,,0.806,0.724,0.627,0.669,,,,,0.655,0.38,21,Male,Yes.,5f4953bfe860a449fcbd0546,605b6ee6691599ae7a55f84e,605d103540d67d3a34824fed,8,3,2,7,9,5,3,7,5,5,4,7
3/25/21 16:31,3/25/21 16:39,IP Address,,100,477,TRUE,3/25/21 16:39,R_2EahpleBuWvDVCU,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.508,0.515,0.52,0.52,,,0.601,0.511,,,,,0.585,0.449,0.515,0.515,,,,,0.585,0.508,29,Male,Yes.,5f72ff5aa63263021a216824,605b6ee6691599ae7a55f84e,605d0f26e24116f70262ba44,1,2,2,6,10,7,1,7,2,7,2,1
3/25/21 16:38,3/25/21 16:39,IP Address,,100,69,TRUE,3/25/21 16:39,R_2cw3Hyd0qw6UvQf,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.842,0.939,,,,,0.675,0.425,,,0.745,0.455,,,0.586,0.244,,,0.666,0.701,0.287,0.354,,,30,Male,Yes.,5f1bb7f9bfb3533e1bf2584b,605b6ee6691599ae7a55f84e,605d10c4a5cfe860f1cf9230,4,5,1,3,6,2,1,5,2,10,4,4
3/25/21 16:36,3/25/21 16:39,IP Address,,100,183,TRUE,3/25/21 16:39,R_2QL3wwYKgeC0LJi,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.51,1,,,0.51,1,,,0.51,1,,,0.494,1,,,0.51,1,,,,,0.51,1,20,Female,Yes.,5da8d76db56fb700122717a5,605b6ee6691599ae7a55f84e,605d1053fecdfb4b2719dc8e,5,5,8,8,1,1,3,4,9,7,6,9
3/25/21 16:34,3/25/21 16:39,IP Address,,100,303,TRUE,3/25/21 16:39,R_1hFo9doPikCLLmC,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0,1,1,1,,,,,0.5,1,,,0.51,1,0.503,0.859,,,,,0.5,1,23,Female,Yes.,60021d2bd937f32084988ad7,605b6ee6691599ae7a55f84e,605d0fe3299de6e6996ee441,2,10,7,2,3,9,9,2,4,5,1,2
